run_id,channel,target_channel,targets,roi_prior_mu,roi_prior_sigma,roi_prior_dist,dist_normalized,is_baseline,estimated_roi,baseline_roi,pct_change,delta_abs,delta_pct,contribution_value,contribution_delta,contribution_share,run_contribution_total,effect_value,effect_share,channel_total_spend,spend_share,adstock_alpha_m,saturation_ec_m,saturation_slope_m,max_lag,adstock_decay_spec,qc_status_code,qc_summary_short
multi|meta|2.500000|1.500000|LogNormal|alpha=0p3|ec=0p5|slope=1p2|lag=4|decay=geometric,amazon,meta,meta,2.5,1.5,LogNormal,lognormal,False,0.1498725447089721,0.1465167666824224,,0.0071524691178153,0.0501153680600943,235903.2534923775,11258.170992377738,0.003996588328811007,59026157.83361385,235903.2534923775,0.003996588328811007,15740.258094,0.0008190390385875116,0.3,0.5,1.2,4,geometric,REVIEW,REVIEW:ROIConsistency
multi|meta|3.000000|0.500000|LogNormal|alpha=0p3|ec=0p5|slope=1p2|lag=4|decay=geometric,meta,meta,meta,3.0,0.5,LogNormal,lognormal,False,0.4747863409419854,0.0487444552453234,,0.4455057800972524,15.21506990455718,39889560.27040541,37429530.156122975,0.4007263443544781,99543144.17401902,39889560.27040541,0.4007263443544781,840158.1265220001,0.04371734568128637,0.3,0.5,1.2,4,geometric,REVIEW,REVIEW:Baseline
multi|meta|3.000000|0.500000|LogNormal|alpha=0p3|ec=0p5|slope=1p2|lag=4|decay=geometric,google,meta,meta,3.0,0.5,LogNormal,lognormal,False,0.0179693990839102,0.0151750972773879,,0.0039752405525844,0.2840642789408156,18505864.616054144,4093918.95292967,0.18590797758711156,99543144.17401902,18505864.616054144,0.18590797758711156,10298543.94665,0.5358812722474189,0.3,0.5,1.2,4,geometric,REVIEW,REVIEW:Baseline
multi|meta|3.000000|0.500000|LogNormal|alpha=0p3|ec=0p5|slope=1p2|lag=4|decay=geometric,snapchat,meta,meta,3.0,0.5,LogNormal,lognormal,False,0.0286693824115597,0.0295174331237406,,0.0015353121208802,0.0508302482328157,12449498.434190556,-666699.602053035,0.12506635728148824,99543144.17401902,12449498.434190556,0.12506635728148824,4342436.908989999,0.2259572447812554,0.3,0.5,1.2,4,geometric,REVIEW,REVIEW:Baseline
multi|meta|3.000000|0.500000|LogNormal|alpha=0p3|ec=0p5|slope=1p2|lag=4|decay=geometric,tiktok,meta,meta,3.0,0.5,LogNormal,lognormal,False,0.0606035769901548,0.0307713768429433,,0.031815130226896,1.105135351293082,10621898.089030012,5576190.181219952,0.10670647564096485,99543144.17401902,10621898.089030012,0.10670647564096485,1752685.00913,0.09120037525761927,0.3,0.5,1.2,4,geometric,REVIEW,REVIEW:Baseline
multi|meta|3.000000|0.500000|LogNormal|alpha=0p3|ec=0p5|slope=1p2|lag=4|decay=geometric,moloco,meta,meta,3.0,0.5,LogNormal,lognormal,False,0.0748550977344469,0.0703099257564948,,0.0039547880273312,0.0557795592666401,6304555.401608839,333085.93502049707,0.06333490321128857,99543144.17401902,6304555.401608839,0.06333490321128857,842234.6095886,0.04382539477961466,0.3,0.5,1.2,4,geometric,REVIEW,REVIEW:Baseline
multi|meta|3.000000|0.500000|LogNormal|alpha=0p3|ec=0p5|slope=1p2|lag=4|decay=geometric,liveintent,meta,meta,3.0,0.5,LogNormal,lognormal,False,0.0916672795681127,0.1033024348823043,,0.0105326614540535,0.1030593692003124,7314931.328640063,-840492.8738718368,0.07348503394520339,99543144.17401902,7314931.328640063,0.07348503394520339,797987.173079,0.041522994295304996,0.3,0.5,1.2,4,geometric,REVIEW,REVIEW:Baseline
multi|meta|3.000000|0.500000|LogNormal|alpha=0p3|ec=0p5|slope=1p2|lag=4|decay=geometric,beehiiv,meta,meta,3.0,0.5,LogNormal,lognormal,False,0.1232578592553424,0.1775703480498244,,0.0660507793212308,0.3489052576674364,4044981.186914708,-2167603.4400528804,0.04063545732334278,99543144.17401902,4044981.186914708,0.04063545732334278,328172.2732613,0.017076333918912757,0.3,0.5,1.2,4,geometric,REVIEW,REVIEW:Baseline
multi|meta|3.000000|0.500000|LogNormal|alpha=0p3|ec=0p5|slope=1p2|lag=4|decay=geometric,amazon,meta,meta,3.0,0.5,LogNormal,lognormal,False,0.2616569847303132,0.1465167666824224,,0.1189369091391563,0.833357946641432,411854.8471752947,187209.7646752949,0.004137450656122531,99543144.17401902,411854.8471752947,0.004137450656122531,15740.258094,0.0008190390385875116,0.3,0.5,1.2,4,geometric,REVIEW,REVIEW:Baseline
multi|meta|3.000000|1.000000|LogNormal|alpha=0p3|ec=0p5|slope=1p2|lag=4|decay=geometric,meta,meta,meta,3.0,1.0,LogNormal,lognormal,False,0.1200437089179952,0.0487444552453234,,0.0907631480732622,3.099774917377948,10085569.758529516,7625539.644247085,0.15211726205952303,66301283.77266653,10085569.758529516,0.15211726205952303,840158.1265220001,0.04371734568128637,0.3,0.5,1.2,4,geometric,REVIEW,REVIEW:ROIConsistency
multi|meta|3.000000|1.000000|LogNormal|alpha=0p3|ec=0p5|slope=1p2|lag=4|decay=geometric,google,meta,meta,3.0,1.0,LogNormal,lognormal,False,0.0172577599009188,0.0151750972773879,,0.003263601369593,0.2332116905984436,17772979.87603464,3361034.212910166,0.2680638875255347,66301283.77266653,17772979.87603464,0.2680638875255347,10298543.94665,0.5358812722474189,0.3,0.5,1.2,4,geometric,REVIEW,REVIEW:ROIConsistency
multi|meta|3.000000|1.000000|LogNormal|alpha=0p3|ec=0p5|slope=1p2|lag=4|decay=geometric,snapchat,meta,meta,3.0,1.0,LogNormal,lognormal,False,0.0275478411624984,0.0295174331237406,,0.0026568533699415,0.0879616036867423,11962476.222702704,-1153721.813540887,0.18042601201689512,66301283.77266653,11962476.222702704,0.18042601201689512,4342436.908989999,0.2259572447812554,0.3,0.5,1.2,4,geometric,REVIEW,REVIEW:ROIConsistency
multi|meta|3.000000|1.000000|LogNormal|alpha=0p3|ec=0p5|slope=1p2|lag=4|decay=geometric,tiktok,meta,meta,3.0,1.0,LogNormal,lognormal,False,0.0416374191094655,0.0307713768429433,,0.0128489723462068,0.4463239177809801,7297728.029202318,2252020.121392257,0.11006918137851941,66301283.77266653,7297728.029202318,0.11006918137851941,1752685.00913,0.09120037525761927,0.3,0.5,1.2,4,geometric,REVIEW,REVIEW:ROIConsistency
multi|meta|3.000000|1.000000|LogNormal|alpha=0p3|ec=0p5|slope=1p2|lag=4|decay=geometric,moloco,meta,meta,3.0,1.0,LogNormal,lognormal,False,0.0656398584041744,0.0703099257564948,,0.0052604513029412,0.0741950398337025,5528416.051649081,-443053.414939261,0.08338324293395107,66301283.77266653,5528416.051649081,0.08338324293395107,842234.6095886,0.04382539477961466,0.3,0.5,1.2,4,geometric,REVIEW,REVIEW:ROIConsistency
multi|meta|3.000000|1.000000|LogNormal|alpha=0p3|ec=0p5|slope=1p2|lag=4|decay=geometric,liveintent,meta,meta,3.0,1.0,LogNormal,lognormal,False,0.0997375641336354,0.1033024348823043,,0.0024623768885309,0.0240937212282424,7958929.685278516,-196494.51723338384,0.1200418639338576,66301283.77266653,7958929.685278516,0.1200418639338576,797987.173079,0.041522994295304996,0.3,0.5,1.2,4,geometric,REVIEW,REVIEW:ROIConsistency
multi|meta|3.000000|1.000000|LogNormal|alpha=0p3|ec=0p5|slope=1p2|lag=4|decay=geometric,beehiiv,meta,meta,3.0,1.0,LogNormal,lognormal,False,0.1656716892255159,0.1775703480498244,,0.0236369493510573,0.1248593277559095,5436885.486817718,-775699.1401498709,0.08200271815942026,66301283.77266653,5436885.486817718,0.08200271815942026,328172.2732613,0.017076333918912757,0.3,0.5,1.2,4,geometric,REVIEW,REVIEW:ROIConsistency
multi|meta|3.000000|1.000000|LogNormal|alpha=0p3|ec=0p5|slope=1p2|lag=4|decay=geometric,amazon,meta,meta,3.0,1.0,LogNormal,lognormal,False,0.1641006525493382,0.1465167666824224,,0.0213805769581814,0.1498077749021749,258298.66245204024,33653.57995204048,0.003895831992298871,66301283.77266653,258298.66245204024,0.003895831992298871,15740.258094,0.0008190390385875116,0.3,0.5,1.2,4,geometric,REVIEW,REVIEW:ROIConsistency
multi|meta|3.000000|1.500000|LogNormal|alpha=0p3|ec=0p5|slope=1p2|lag=4|decay=geometric,meta,meta,meta,3.0,1.5,LogNormal,lognormal,False,0.0724355955608189,0.0487444552453234,,0.0431550347160858,1.4738459056479667,6085735.42598829,3625705.31170586,0.10182697981102352,59765451.52652622,6085735.42598829,0.10182697981102352,840158.1265220001,0.04371734568128637,0.3,0.5,1.2,4,geometric,REVIEW,REVIEW:ROIConsistency
multi|meta|3.000000|1.500000|LogNormal|alpha=0p3|ec=0p5|slope=1p2|lag=4|decay=geometric,google,meta,meta,3.0,1.5,LogNormal,lognormal,False,0.0155519924673717,0.0151750972773879,,0.0015578339360459,0.1113203007211054,16016287.788319722,1604342.125195248,0.2679857238460095,59765451.52652622,16016287.788319722,0.2679857238460095,10298543.94665,0.5358812722474189,0.3,0.5,1.2,4,geometric,REVIEW,REVIEW:ROIConsistency
multi|meta|3.000000|1.500000|LogNormal|alpha=0p3|ec=0p5|slope=1p2|lag=4|decay=geometric,snapchat,meta,meta,3.0,1.5,LogNormal,lognormal,False,0.02812396387589,0.0295174331237406,,0.0020807306565499,0.0688876576558416,12212653.876176618,-903544.1600669716,0.20434303705973292,59765451.52652622,12212653.876176618,0.20434303705973292,4342436.908989999,0.2259572447812554,0.3,0.5,1.2,4,geometric,REVIEW,REVIEW:ROIConsistency
multi|meta|3.000000|1.500000|LogNormal|alpha=0p3|ec=0p5|slope=1p2|lag=4|decay=geometric,tiktok,meta,meta,3.0,1.5,LogNormal,lognormal,False,0.0345536495500709,0.0307713768429433,,0.0057652027868121,0.2002609878268959,6056166.357714083,1010458.4499040229,0.10133222795156366,59765451.52652622,6056166.357714083,0.10133222795156366,1752685.00913,0.09120037525761927,0.3,0.5,1.2,4,geometric,REVIEW,REVIEW:ROIConsistency
multi|meta|3.000000|1.500000|LogNormal|alpha=0p3|ec=0p5|slope=1p2|lag=4|decay=geometric,moloco,meta,meta,3.0,1.5,LogNormal,lognormal,False,0.0657166344167975,0.0703099257564948,,0.0051836752903181,0.0731121670939324,5534882.393150819,-436587.07343752217,0.09261006571152942,59765451.52652622,5534882.393150819,0.09261006571152942,842234.6095886,0.04382539477961466,0.3,0.5,1.2,4,geometric,REVIEW,REVIEW:ROIConsistency
multi|meta|3.000000|1.500000|LogNormal|alpha=0p3|ec=0p5|slope=1p2|lag=4|decay=geometric,liveintent,meta,meta,3.0,1.5,LogNormal,lognormal,False,0.100317965397456,0.1033024348823043,,0.0018819756247103,0.0184146449194341,8005244.961655284,-150179.24085661583,0.13394435676775981,59765451.52652622,8005244.961655284,0.13394435676775981,797987.173079,0.041522994295304996,0.3,0.5,1.2,4,geometric,REVIEW,REVIEW:ROIConsistency
multi|meta|3.000000|1.500000|LogNormal|alpha=0p3|ec=0p5|slope=1p2|lag=4|decay=geometric,beehiiv,meta,meta,3.0,1.5,LogNormal,lognormal,False,0.1711996817441346,0.1775703480498244,,0.0181089568324386,0.095658375489895,5618298.873958373,-594285.753009215,0.09400579650042057,59765451.52652622,5618298.873958373,0.09400579650042057,328172.2732613,0.017076333918912757,0.3,0.5,1.2,4,geometric,REVIEW,REVIEW:ROIConsistency
multi|meta|3.000000|1.500000|LogNormal|alpha=0p3|ec=0p5|slope=1p2|lag=4|decay=geometric,amazon,meta,meta,3.0,1.5,LogNormal,lognormal,False,0.1500495405809488,0.1465167666824224,,0.007329464989792,0.0513555290622769,236181.84956302607,11536.767063026316,0.003951812351960554,59765451.52652622,236181.84956302607,0.003951812351960554,15740.258094,0.0008190390385875116,0.3,0.5,1.2,4,geometric,REVIEW,REVIEW:ROIConsistency
