channel,estimated_roi,target_channel,roi_prior_mu,roi_prior_sigma,roi_prior_dist
google,0.31125826,google,0.036328,0.006689,LogNormal
google,0.5174805,google,0.036328,0.006689,LogNormal
google,0.51154345,google,0.036328,0.006689,LogNormal
google,0.5969001,google,0.036328,0.006689,LogNormal
google,1.2878042,google,0.036328,0.006689,LogNormal
google,-0.031420358,google,0.036328,0.011706,Normal
google,0.028734993,google,0.036328,0.011706,Normal
google,-0.022713153,google,0.036328,0.011706,Normal
google,-0.07665348,google,0.036328,0.011706,Normal
google,0.06287885,google,0.036328,0.011706,Normal
google,0.12938,google,0.036328,0.011706,Normal
google,0.31069905,google,0.036328,0.011706,Normal
google,0.29005688,google,0.036328,0.011706,Normal
google,0.44053245,google,0.036328,0.011706,LogNormal
google,1.0182884,google,0.036328,0.011706,LogNormal
google,0.15020755,google,0.036328,0.011706,LogNormal
google,0.31367654,google,0.036328,0.011706,LogNormal
google,0.4841341,google,0.036328,0.011706,LogNormal
google,0.4628223,google,0.036328,0.011706,LogNormal
google,0.60323113,google,0.036328,0.011706,LogNormal
google,1.4085745,google,0.036328,0.011706,LogNormal
google,-0.03719035,google,0.036328,0.016722,Normal
